user_id,age,age_group,gender,married,has_children,home_country,home_city,home_airport_lat,home_airport_lon,destination_airport_lat,destination_airport_lon,destinations,avg_session_time,discount_flight_proportion,discount_hotel_proportion,avg_flight_discount,avg_hotel_discount,flight_book_count,hotel_book_count,avg_page_clicks,cancellation_count,destinations,mdn_seats,mdn_checked_bags,airlines,avg_base_fare_usd,hotel_names,mdn_nights,mdn_rooms,avg_hotel_per_room_usd,season_purchase_made,avg_booking_lead_time,season_departure_time,avg_haversine_distance,trip_types,scaled_ADS_per_km,bargain_hunter_index,free_hotel_meal,free_checked_bag,no_cancellation_fee,exclusive_discounts,1_night_free_hotel_with_flight,early_booking_discount
553783,33,18-35,F,False,False,usa,los angeles,33.942,-118.408,32.699,-117.215,['san diego'],0 days 00:02:25,0.0,0.0,0.0,0.0,1,1,20,0,['san diego'],1,0,['Ryanair'],30,['Extended Stay  - san diego'],1,1,351,Winter,5.0,Winter,177.0,International,0.1759793702957992,0.0,0,0,0,0,0,0
553791,33,18-35,F,False,True,usa,new york,40.64,-73.779,41.786,-87.752,"['chicago', 'jacksonville']",0 days 00:03:16.500000,0.5,0.0,0.05,0.0,2,2,26,0,"['chicago', 'jacksonville']",1,0,"['Delta Air Lines', 'Ryanair']",217,"['Hyatt - chicago', 'Shangri-La - jacksonville']",6,1,122,Winter/Spring,5.0,Spring,1254.0,International,0.16845216682695485,0.004211304170673872,0,0,0,1,0,0
553805,49,36-55,F,True,True,usa,minneapolis,44.88,-93.217,45.517,-73.417,['montreal'],0 days 00:03:32,0.0,0.0,0.0,0.0,1,1,29,0,['montreal'],1,0,['Delta Air Lines'],316,['Fairmont - montreal'],1,1,81,Winter,10.0,Winter,1549.0,International,0.22693912763948287,0.0,0,0,0,0,0,0
553876,30,18-35,M,False,False,usa,winston-salem,36.134,-80.222,35.393,-97.601,"['oklahoma city', 'columbus', 'san diego']",0 days 00:02:24,0.6666666666666666,0.0,0.13333333333333333,0.0,3,2,19,0,"['oklahoma city', 'columbus', 'san diego']",1,0,"['United Airlines', 'Allegiant Air', 'AirTran Airways']",330,"['nan', 'Marriott  - columbus', 'InterContinental  - san diego']",3,1,99,Winter/Spring,7.0,Winter/Spring,1817.0,International,0.15812818104036058,0.014055838314698718,0,0,0,1,1,0
553901,55,36-55,F,True,True,usa,omaha,41.302,-95.894,35.214,-80.943,['charlotte'],0 days 00:03:35,1.0,1.0,0.25,0.1,1,1,29,0,['charlotte'],1,1,['Allegiant Air'],261,['Best Western - charlotte'],0,1,229,Spring,7.0,Spring,1468.0,International,0.12260418278025094,0.030651045695062735,0,1,0,1,0,0
553904,19,18-35,F,False,False,canada,montreal,45.468,-73.741,43.173,-79.935,['hamilton'],0 days 00:02:04,0.0,0.0,0.0,0.0,1,1,17,0,['hamilton'],2,0,['Air New Zealand'],193,['Starwood  - hamilton'],1,2,397,Spring,8.0,Spring,555.0,International,0.43919628261064103,0.0,0,0,0,0,0,0
553938,43,36-55,F,False,False,usa,oakland,37.721,-122.221,39.858,-104.667,['denver'],0 days 00:02:13,0.0,0.0,0.0,0.0,1,1,18,0,['denver'],1,2,['United Airlines'],284,['Hyatt - denver'],4,1,62,Winter,9.0,Spring,1537.0,International,0.1985480650613884,0.0,0,1,0,0,0,0
553943,46,36-55,F,False,False,usa,tucson,32.166,-110.883,36.08,-115.152,"['las vegas', 'san antonio', 'charlotte']",0 days 00:03:02.666666666,0.0,0.0,0.0,0.0,3,3,25,0,"['las vegas', 'san antonio', 'charlotte']",1,1,"['American Airlines', 'United Airlines', 'Allegiant Air']",247,"['Rosewood - las vegas', 'Fairmont - san antonio', 'Hilton - charlotte']",1,1,137,Winter,7.0,Winter/Spring,1535.0,International,0.16331073834807147,0.0,0,1,0,0,1,0
553955,48,36-55,F,True,False,usa,san antonio,29.529,-98.279,31.849,-106.38,"['el paso', 'houston', 'washington', 'dallas', 'chicago', 'seattle']",0 days 00:02:35.833333333,0.0,0.0,0.0,0.0,6,6,21,0,"['el paso', 'houston', 'washington', 'dallas', 'chicago', 'seattle']",1,1,"['United Airlines', 'Copa Airlines', 'Brussels Airlines', 'Southwest Airlines', 'Delta Air Lines', 'Kenmore Air']",241,"['Best Western - el paso', 'Banyan Tree  - houston', 'Accor - washington', 'Conrad  - dallas', 'Starwood  - chicago', 'Crowne Plaza - seattle']",2,1,136,Winter/Spring/Summer,6.0,Winter/Spring/Summer,1374.0,International,0.18470437883744695,0.0,0,1,0,0,1,0
553967,40,36-55,F,False,True,usa,phoenix,33.535,-112.383,29.607,-95.159,"['houston', 'philadelphia']",0 days 00:01:54,0.0,0.0,0.0,0.0,2,1,15,0,"['houston', 'philadelphia']",1,0,"['United Airlines', 'Ryanair']",421,"['nan', 'Hyatt - philadelphia']",2,0,62,Winter/Spring,7.0,Winter/Spring,2524.0,International,0.1720031347613344,0.0,0,0,0,0,0,0
553984,48,36-55,F,True,False,usa,san antonio,29.384,-98.581,36.776,-119.718,['fresno'],0 days 00:03:30,1.0,0.0,0.1,0.0,1,1,28,0,['fresno'],1,1,['Alaska Airlines'],390,['Wyndham - fresno'],4,1,175,Winter,8.0,Spring,2128.0,International,0.1692638206393801,0.01692638206393801,0,1,0,1,0,0
553985,36,36-55,F,False,False,usa,san jose,37.362,-121.929,49.195,-123.182,['vancouver'],0 days 00:03:35,0.0,0.0,0.0,0.0,1,1,29,0,['vancouver'],1,0,['Air Canada'],260,['Banyan Tree  - vancouver'],3,1,42,Winter,6.0,Winter,1320.0,International,0.21655422022861254,0.0,0,0,0,0,0,0
554026,54,36-55,F,True,True,usa,los angeles,33.942,-118.408,39.717,-86.294,"['indianapolis', 'san diego']",0 days 00:02:24.500000,0.0,0.0,0.0,0.0,2,2,19,0,"['indianapolis', 'san diego']",1,0,"['Frontier Airlines', 'United Airlines']",259,"['NH Hotel  - indianapolis', 'Starwood  - san diego']",2,1,189,Spring,6.0,Spring,1545.0,International,0.17324173683150013,0.0,0,0,0,0,0,0
554079,37,36-55,F,False,False,usa,san diego,32.733,-117.189,41.786,-87.752,"['chicago', 'calgary']",0 days 00:02:37.500000,0.5,0.0,0.05,0.0,2,2,22,0,"['chicago', 'calgary']",1,1,"['Ryanair', 'Air Canada']",413,"['Fairmont - chicago', 'Four Seasons - calgary']",1,1,187,Winter/Spring,8.0,Winter/Spring,2418.0,International,0.16530439554427956,0.004132609888606989,0,1,0,1,0,0
554141,39,36-55,F,True,False,usa,new york,40.64,-73.779,39.717,-86.294,"['indianapolis', 'houston']",0 days 00:02:26.500000,0.0,0.0,0.0,0.0,2,2,20,0,"['indianapolis', 'houston']",2,1,"['Delta Air Lines', 'United Airlines']",372,"['Banyan Tree  - indianapolis', 'Extended Stay  - houston']",1,2,192,Winter/Spring,6.0,Winter/Spring,1678.0,International,0.2530604214686654,0.0,0,1,0,0,0,0
554155,43,36-55,F,False,False,canada,gatineau,45.521,-75.564,42.409,-83.01,['detroit'],0 days 00:06:11,0.0,0.0,0.0,0.0,1,1,49,0,['detroit'],1,1,['American Airlines'],114,['Banyan Tree  - detroit'],2,1,217,Winter,5.0,Winter,689.0,International,0.17002217680567033,0.0,0,1,0,0,0,0
554163,38,36-55,F,False,True,usa,tucson,32.166,-110.883,37.619,-122.375,"['san francisco', 'el paso', 'houston', 'new york']",0 days 00:04:22.750000,0.0,0.0,0.0,0.0,4,3,35,0,"['san francisco', 'el paso', 'houston', 'new york']",1,0,"['Hawaiian Airlines', 'Southwest Airlines', 'Southwest Airlines', 'Pinnacle Airlines']",287,"['Hilton - san francisco', 'nan', 'Banyan Tree  - houston', 'Accor - new york']",2,1,81,Winter/Spring,6.0,Winter/Spring,1646.0,International,0.1831713489537895,0.0,0,0,0,0,1,0
554175,45,36-55,F,True,False,usa,tallahassee,30.396,-84.35,31.849,-106.38,"['el paso', 'toronto']",0 days 00:03:13,0.0,0.0,0.0,0.0,2,2,26,0,"['el paso', 'toronto']",1,1,"['Delta Air Lines', 'Air Canada']",346,"['InterContinental  - el paso', 'Hilton - toronto']",4,1,170,Winter/Spring,10.0,Winter/Summer,1830.0,International,0.20489089351742146,0.0,0,1,0,0,0,0
554213,29,18-35,F,False,False,usa,memphis,35.042,-89.977,30.194,-97.67,"['austin', 'seattle', 'rome', 'rome']",0 days 00:04:05,0.25,0.25,0.0,0.0,4,3,15,1,"['austin', 'seattle', 'rome', 'rome']",1,0,"['Delta Air Lines', 'Kenmore Air', 'United Airlines', 'United Airlines']",312,"['Fairmont - austin', 'Wyndham - seattle', 'nan', 'nan']",0,0,66,Winter/Spring/Summer,129.0,Winter/Spring,1751.0,International,0.1888147071437311,0.0,0,0,0,0,1,1
554269,47,36-55,F,True,True,usa,san diego,32.733,-117.189,36.124,-86.678,['nashville'],0 days 00:02:53,1.0,0.0,0.1,0.0,1,1,23,0,['nashville'],1,0,['Delta Air Lines'],514,['InterContinental  - nashville'],1,1,39,Winter,9.0,Winter,2812.0,International,0.16862243113321634,0.016862243113321636,0,0,0,1,0,0
554284,35,18-35,F,True,True,usa,san antonio,29.534,-98.47,43.862,-79.37,"['toronto', 'fort worth']",0 days 00:02:35,0.5,0.0,0.05,0.0,2,2,21,0,"['toronto', 'fort worth']",1,1,"['Ryanair', 'Ryanair']",185,"['NH Hotel  - toronto', 'Marriott  - fort worth']",1,1,222,Winter/Spring,15.0,Spring,1351.0,International,0.11779650571540588,0.002944912642885147,0,1,0,1,0,1
554413,42,36-55,F,False,True,usa,santa ana,33.676,-117.868,41.786,-87.752,"['chicago', 'winnipeg']",0 days 00:02:57.500000,0.5,0.0,0.125,0.0,2,2,24,0,"['chicago', 'winnipeg']",1,0,"['American Airlines', 'Air Canada']",486,"['Accor - chicago', 'NH Hotel  - winnipeg']",6,1,113,Winter/Spring,7.0,Winter/Spring,2636.0,International,0.16391899346318567,0.010244937091449104,0,0,0,1,0,0
554444,34,18-35,F,False,False,usa,fort worth,32.82,-97.362,35.042,-89.977,"['memphis', 'charlotte', 'calgary']",0 days 00:02:32.666666666,0.0,0.0,0.0,0.0,3,3,20,0,"['memphis', 'charlotte', 'calgary']",1,1,"['Delta Air Lines', 'Allegiant Air', 'Air Canada']",276,"['Banyan Tree  - memphis', 'Four Seasons - charlotte', 'Crowne Plaza - calgary']",1,1,159,Winter/Summer,6.0,Winter/Spring/Summer,1568.0,International,0.1856200567928052,0.0,0,1,0,0,1,0
554532,38,36-55,F,False,False,canada,vancouver,49.195,-123.182,33.942,-118.408,['los angeles'],0 days 00:06:29,0.0,0.0,0.0,0.0,1,1,52,0,['los angeles'],1,1,['United Airlines'],305,['Extended Stay  - los angeles'],6,1,58,Summer,8.0,Summer,1741.0,International,0.184388947753732,0.0,0,1,0,0,0,0
554670,53,36-55,F,True,False,usa,austin,30.194,-97.67,42.364,-71.005,"['boston', 'new york']",0 days 00:01:55,0.5,0.0,0.1,0.0,2,1,16,0,"['boston', 'new york']",1,0,"['JetBlue Airways', 'Southwest Airlines']",474,"['Shangri-La - boston', 'nan']",1,0,24,Winter/Spring,7.0,Winter/Spring,2588.0,International,0.16910745162042845,0.008455372581021423,0,0,0,1,0,0
554753,39,36-55,F,False,True,usa,wichita,37.623,-97.267,42.947,-87.896,"['milwaukee', 'ottawa', 'jacksonville']",0 days 00:03:30.333333333,0.0,0.3333333333333333,0.0,0.03333333333333333,3,3,28,0,"['milwaukee', 'ottawa', 'jacksonville']",1,0,"['JetBlue Airways', 'Air Canada', 'JetBlue Airways']",214,"['Fairmont - milwaukee', 'Extended Stay  - ottawa', 'Shangri-La - jacksonville']",2,1,157,Winter/Spring,6.0,Winter/Spring,1537.0,International,0.13129791399220847,0.0,0,0,0,0,1,0
554801,51,36-55,F,False,False,canada,toronto,43.677,-79.631,38.228,-85.664,['louisville'],0 days 00:02:26,0.0,0.0,0.0,0.0,1,1,20,0,['louisville'],1,0,['American Airlines'],156,['InterContinental  - louisville'],1,1,114,Winter,10.0,Winter,789.0,International,0.21766011233971266,0.0,0,0,0,0,0,0
554853,40,36-55,F,False,False,usa,new york,40.777,-73.872,43.173,-79.935,['hamilton'],0 days 00:02:16,0.0,0.0,0.0,0.0,1,1,18,0,['hamilton'],1,0,['WestJet'],49,['Marriott  - hamilton'],10,1,135,Winter,9.0,Winter,567.0,International,0.05331383228500243,0.0,0,0,0,0,0,0
554885,37,36-55,F,False,False,usa,phoenix,33.535,-112.383,53.667,-113.467,"['edmonton', 'edmonton', 'san diego']",0 days 00:03:33.333333333,0.0,0.3333333333333333,0.0,0.06666666666666667,3,3,29,0,"['edmonton', 'edmonton', 'san diego']",1,1,"['American Airlines', 'American Airlines', 'AirTran Airways']",308,"['InterContinental  - edmonton', 'Marriott  - edmonton', 'Four Seasons - san diego']",5,1,179,Winter/Spring/Summer,6.0,Winter/Spring/Summer,1647.0,International,0.20184261665509756,0.0,0,1,0,0,1,0
554922,39,36-55,F,True,False,usa,winston-salem,36.134,-80.222,29.529,-98.279,['san antonio'],0 days 00:01:53,0.0,0.0,0.0,0.0,1,1,15,0,['san antonio'],1,0,['Conviasa'],328,['Crowne Plaza - san antonio'],4,1,68,Winter,3.0,Winter,1836.0,International,0.1895018418145476,0.0,0,0,0,0,0,0
554956,36,36-55,M,False,False,usa,houston,29.645,-95.279,33.535,-112.383,"['phoenix', 'san jose', 'los angeles', 'dallas']",0 days 00:02:12.250000,0.25,0.0,0.0375,0.0,4,3,18,0,"['phoenix', 'san jose', 'los angeles', 'dallas']",1,2,"['Delta Air Lines', 'Cebu Pacific', 'Ryanair', 'Southwest Airlines']",300,"['Fairmont - phoenix', 'nan', 'Radisson  - los angeles', 'Hyatt - dallas']",1,1,90,Winter/Spring/Summer,7.0,Winter/Spring/Summer,1725.0,International,0.17287813938464025,0.0016207325567310024,0,1,0,0,1,0
554961,44,36-55,F,True,False,usa,des moines,41.534,-93.663,38.228,-85.664,"['louisville', 'el paso']",0 days 00:02:32.500000,0.0,0.0,0.0,0.0,2,1,20,0,"['louisville', 'el paso']",1,0,"['Delta Air Lines', 'Delta Air Lines']",153,"['nan', 'Four Seasons - el paso']",2,0,84,Summer,5.0,Summer,1168.0,International,0.11913185498457342,0.0,0,0,0,0,0,0
555083,58,56+,F,True,True,usa,louisville,38.228,-85.664,42.364,-71.005,"['boston', 'denver']",0 days 00:03:09.500000,0.0,0.0,0.0,0.0,2,2,25,0,"['boston', 'denver']",1,1,"['TAP Portugal', 'Frontier Airlines']",261,"['Starwood  - boston', 'Four Seasons - denver']",6,1,333,Winter/Spring,6.0,Spring,1486.0,International,0.1850573046080085,0.0,0,1,0,0,0,0
555108,38,36-55,F,False,False,usa,fort worth,32.82,-97.362,36.776,-119.718,"['fresno', 'tucson', 'phoenix']",0 days 00:02:38,0.0,0.3333333333333333,0.0,0.03333333333333333,3,2,21,0,"['fresno', 'tucson', 'phoenix']",1,1,"['Alaska Airlines', 'Delta Air Lines', 'American Airlines']",277,"['nan', 'Marriott  - tucson', 'Accor - phoenix']",2,1,92,Winter/Spring,7.0,Winter/Spring,1584.0,International,0.1839268584251626,0.0,0,1,0,0,1,0
555135,50,36-55,F,False,False,usa,houston,29.607,-95.159,40.64,-73.779,"['new york', 'oklahoma city', 'milwaukee']",0 days 00:02:54.333333333,0.0,0.6666666666666666,0.0,0.13333333333333333,3,3,23,0,"['new york', 'oklahoma city', 'milwaukee']",1,0,"['Air France', 'United Airlines', 'American Airlines']",284,"['InterContinental  - new york', 'Marriott  - oklahoma city', 'Extended Stay  - milwaukee']",2,1,146,Winter/Spring/Summer,10.0,Winter/Spring/Summer,1530.0,International,0.19979636851914312,0.0,0,0,0,0,1,0
555147,17,Under 18,F,False,False,usa,denver,39.858,-104.667,45.517,-73.417,['montreal'],0 days 00:02:55,0.0,0.0,0.0,0.0,1,1,24,0,['montreal'],1,1,['Etihad Airways'],518,['Choice Hotels - montreal'],1,1,104,Winter,5.0,Winter,2613.0,International,0.21842934366242078,0.0,0,1,0,0,0,0
555151,36,36-55,F,False,False,usa,baton rouge,30.533,-91.149,35.214,-80.943,['charlotte'],0 days 00:03:52,0.0,0.0,0.0,0.0,1,1,30,0,['charlotte'],1,1,['American Airlines'],181,['Wyndham - charlotte'],1,1,50,Winter,8.0,Winter,1085.0,International,0.17203494757008547,0.0,0,1,0,0,0,0
555180,44,36-55,F,True,True,usa,houston,29.98,-95.34,33.942,-118.408,['los angeles'],0 days 00:02:38,0.0,0.0,0.0,0.0,1,1,21,0,['los angeles'],1,0,['Alaska Airlines'],386,['Four Seasons - los angeles'],7,1,134,Spring,10.0,Summer,2215.0,International,0.183030000534119,0.0,0,0,0,0,0,0
555186,39,36-55,F,False,True,usa,portland,45.589,-122.597,39.717,-86.294,['indianapolis'],0 days 00:05:43,0.0,1.0,0.0,0.1,1,1,46,0,['indianapolis'],1,1,['AirTran Airways'],565,['Hilton - indianapolis'],2,1,287,Winter,7.0,Spring,3013.0,International,0.20260169538020917,0.0,0,1,0,0,0,0
555191,53,36-55,F,True,False,usa,new orleans,29.825,-90.035,29.607,-95.159,['houston'],0 days 00:02:32,0.0,1.0,0.0,0.05,1,1,21,0,['houston'],1,1,['Delta Air Lines'],83,['Hyatt - houston'],1,1,180,Spring,9.0,Summer,495.0,International,0.17329966058061025,0.0,0,1,0,0,0,0
555193,49,36-55,M,True,True,usa,jacksonville,30.494,-81.688,29.607,-95.159,['houston'],0 days 00:02:40,1.0,0.0,0.1,0.0,1,1,21,0,['houston'],1,1,['Ryanair'],212,['Hyatt - houston'],1,1,86,Summer,8.0,Summer,1300.0,International,0.14242714888277358,0.014242714888277358,0,1,0,1,0,0
555257,27,18-35,F,False,True,usa,new york,40.64,-73.779,35.393,-97.601,"['oklahoma city', 'calgary', 'hamilton']",0 days 00:02:58.333333333,0.3333333333333333,0.0,0.049999999999999996,0.0,3,3,24,0,"['oklahoma city', 'calgary', 'hamilton']",1,1,"['United Airlines', 'WestJet', 'Air New Zealand']",350,"['Hyatt - oklahoma city', 'Aman Resorts - calgary', 'InterContinental  - hamilton']",4,1,138,Winter/Spring,8.0,Winter/Spring,2006.0,International,0.17045860319389083,0.0028409767198981804,0,1,0,1,1,0
555275,59,56+,F,False,False,usa,chicago,42.422,-87.868,29.607,-95.159,"['houston', 'winnipeg']",0 days 00:02:51.500000,0.0,0.0,0.0,0.0,2,2,23,0,"['houston', 'winnipeg']",1,0,"['Southwest Airlines', 'WestJet']",247,"['Wyndham - houston', 'Banyan Tree  - winnipeg']",2,1,178,Winter,4.0,Winter/Spring,1334.0,International,0.19911196384364555,0.0,0,0,0,0,0,0
555299,52,36-55,F,True,False,usa,omaha,41.302,-95.894,29.607,-95.159,['houston'],0 days 00:03:17,0.0,0.0,0.0,0.0,1,1,26,0,['houston'],1,1,['Delta Air Lines'],251,['Choice Hotels - houston'],4,1,68,Summer,9.0,Summer,1302.0,International,0.21036812398148053,0.0,0,1,0,0,0,0
555301,45,36-55,F,True,True,usa,des moines,41.534,-93.663,40.64,-73.779,"['new york', 'san diego', 'san antonio']",0 days 00:03:15.666666666,0.0,0.0,0.0,0.0,3,3,26,0,"['new york', 'san diego', 'san antonio']",1,1,"['Delta Air Lines', 'Ryanair', 'Delta Air Lines']",247,"['Shangri-La - new york', 'Radisson  - san diego', 'Four Seasons - san antonio']",2,1,201,Winter/Spring/Summer,6.0,Winter/Spring/Summer,1787.0,International,0.12980388433499163,0.0,0,1,0,0,1,0
555310,38,36-55,M,True,False,canada,toronto,43.677,-79.631,29.529,-98.279,"['san antonio', 'indianapolis', 'fort worth', 'montreal', 'dallas', 'san antonio']",0 days 00:07:47.535383500,0.16666666666666666,0.3333333333333333,0.0,0.016666666666666666,6,6,38,1,"['san antonio', 'indianapolis', 'fort worth', 'montreal', 'dallas', 'san antonio']",1,1,"['Conviasa', 'Southwest Airlines', 'American Airlines', 'Ryanair', 'Southwest Airlines', 'Conviasa']",291,"['Radisson  - san antonio', 'Accor - indianapolis', 'Radisson  - fort worth', 'Best Western - montreal', 'Banyan Tree  - dallas', 'Radisson  - san antonio']",3,1,129,Winter/Spring/Summer,8.0,Winter/Spring/Summer,1613.0,International,0.19210060349621372,0.0,0,1,0,0,1,0
555326,50,36-55,M,False,False,usa,atlanta,33.64,-84.427,32.699,-117.215,"['san diego', 'los angeles']",0 days 00:02:15,0.0,0.0,0.0,0.0,2,2,18,0,"['san diego', 'los angeles']",1,0,"['Delta Air Lines', 'Ryanair']",554,"['InterContinental  - san diego', 'Four Seasons - los angeles']",2,1,162,Winter/Spring,4.0,Spring,3083.0,International,0.19104618777655713,0.0,0,0,0,0,0,0
555334,25,18-35,F,False,False,usa,new orleans,29.993,-90.258,39.717,-86.294,['indianapolis'],0 days 00:01:22,0.0,0.0,0.0,0.0,1,0,11,0,['indianapolis'],3,0,['Delta Air Lines'],570,['nan'],0,0,0,Winter,6.0,Spring,1140.0,International,0.6640151821044982,0.0,0,0,0,0,0,0
555484,39,36-55,F,False,False,usa,el paso,31.849,-106.38,43.173,-79.935,"['hamilton', 'new york', 'fort worth']",0 days 00:03:52.333333333,0.0,0.0,0.0,0.0,3,3,31,0,"['hamilton', 'new york', 'fort worth']",1,1,"['Air New Zealand', 'Delta Air Lines', 'Ryanair']",391,"['Best Western - hamilton', 'Accor - new york', 'Wyndham - fort worth']",3,1,169,Winter/Spring/Summer,6.0,Winter/Spring/Summer,2184.0,International,0.190063056139532,0.0,0,1,0,0,1,0
555492,50,36-55,F,False,False,usa,atlanta,33.64,-84.427,40.64,-73.779,"['new york', 'new york']",0 days 00:03:10,0.0,0.0,0.0,0.0,2,1,26,0,"['new york', 'new york']",1,1,"['British Airways', 'American Airlines']",230,"['Marriott  - new york', 'nan']",0,0,89,Spring,8.0,Spring,1222.0,International,0.2036283839321979,0.0,0,1,0,0,0,0
555499,42,36-55,F,True,True,canada,montreal,45.68,-74.039,39.717,-86.294,"['indianapolis', 'oklahoma city']",0 days 00:03:35.500000,0.0,0.0,0.0,0.0,2,2,29,0,"['indianapolis', 'oklahoma city']",1,1,"['Southwest Airlines', 'American Airlines']",311,"['Marriott  - indianapolis', 'Fairmont - oklahoma city']",2,1,194,Spring,6.0,Spring,1741.0,International,0.18947782026673748,0.0,0,1,0,0,0,0
555521,49,36-55,F,True,False,usa,tulsa,36.198,-95.888,40.64,-73.779,"['new york', 'vancouver']",0 days 00:02:04,0.5,0.0,0.125,0.0,2,2,17,0,"['new york', 'vancouver']",1,0,"['KLM Royal Dutch Airlines', 'Air Transat']",398,"['Banyan Tree  - new york', 'Radisson  - vancouver']",12,1,289,Spring/Summer,6.0,Spring/Summer,2309.0,International,0.148412834035625,0.009275802127226562,0,0,0,1,0,0
555563,49,36-55,F,True,True,usa,stockton,37.894,-121.239,29.607,-95.159,"['houston', 'los angeles']",0 days 00:05:15.500000,0.0,0.5,0.0,0.025,2,2,43,0,"['houston', 'los angeles']",1,0,"['AirTran Airways', 'Saudi Arabian Airlines']",282,"['Hilton - houston', 'Shangri-La - los angeles']",1,1,144,Winter/Spring,8.0,Winter/Spring,1539.0,International,0.19627455675178146,0.0,0,0,0,0,0,0
555587,35,18-35,F,True,False,usa,miami,25.907,-80.278,33.942,-118.408,"['los angeles', 'winnipeg']",0 days 00:04:10.500000,0.0,0.0,0.0,0.0,2,1,34,0,"['los angeles', 'winnipeg']",1,0,"['Ryanair', 'Air Canada']",549,"['Best Western - los angeles', 'nan']",0,0,62,Spring,8.0,Spring,3402.0,International,0.163995313595572,0.0,0,0,0,0,0,0
555600,42,36-55,F,True,False,usa,nashville,36.124,-86.678,41.786,-87.752,['chicago'],0 days 00:02:11,0.0,0.0,0.0,0.0,1,1,18,0,['chicago'],1,0,['United Airlines'],113,['Fairmont - chicago'],1,1,84,Spring,6.0,Spring,636.0,International,0.18806024388274245,0.0,0,0,0,0,0,0
555648,40,36-55,M,False,False,usa,austin,30.194,-97.67,40.64,-73.779,"['new york', 'indianapolis', 'san francisco', 'jacksonville']",0 days 00:03:52.250000,0.5,0.25,0.0875,0.025,4,4,31,0,"['new york', 'indianapolis', 'san francisco', 'jacksonville']",1,0,"['Allegiant Air', 'American Airlines', 'Allegiant Air', 'Delta Air Lines']",314,"['Fairmont - new york', 'Best Western - indianapolis', 'Shangri-La - san francisco', 'Accor - jacksonville']",4,1,150,Spring/Summer,8.0,Spring/Summer,1968.0,International,0.14068878298434317,0.006155134255565013,0,0,0,1,1,0
555698,51,36-55,M,False,False,usa,new york,40.777,-73.872,39.872,-75.241,['philadelphia'],0 days 00:02:51,1.0,0.0,0.3,0.0,1,1,23,0,['philadelphia'],1,0,['Delta Air Lines'],15,['Radisson  - philadelphia'],1,1,85,Summer,5.0,Summer,154.0,International,0.02638331143136116,0.007914993429408348,0,0,0,1,0,0
555710,46,36-55,F,True,False,canada,toronto,43.742,-79.466,39.717,-86.294,"['indianapolis', 'oklahoma city']",0 days 00:03:28.500000,0.0,0.0,0.0,0.0,2,2,28,0,"['indianapolis', 'oklahoma city']",2,1,"['AirTran Airways', 'United Airlines']",288,"['Fairmont - indianapolis', 'Conrad  - oklahoma city']",2,2,216,Winter,6.0,Winter,1263.0,International,0.26241631168928825,0.0,0,1,0,0,0,0
555751,39,36-55,F,True,False,canada,toronto,43.742,-79.466,35.393,-97.601,"['oklahoma city', 'phoenix']",0 days 00:04:16,0.0,0.0,0.0,0.0,2,1,34,0,"['oklahoma city', 'phoenix']",1,0,"['Alaska Airlines', 'Southwest Airlines']",453,"['nan', 'Choice Hotels - phoenix']",2,0,20,Winter,6.0,Winter/Spring,2428.0,International,0.20120269711318373,0.0,0,0,0,0,0,0
555770,45,36-55,F,True,True,usa,boston,42.364,-71.005,43.862,-79.37,"['toronto', 'milwaukee']",0 days 00:03:08.500000,0.5,0.0,0.025,0.0,2,2,25,0,"['toronto', 'milwaukee']",1,0,"['Porter Airlines', 'Air France']",120,"['Wyndham - toronto', 'Accor - milwaukee']",6,1,154,Winter,8.0,Winter,1040.0,International,0.09182447710570944,0.001147805963821368,0,0,0,0,0,0
555782,56,56+,F,True,True,usa,jacksonville,30.219,-81.876,45.323,-75.669,['ottawa'],0 days 00:02:48,0.0,1.0,0.0,0.1,1,1,23,0,['ottawa'],1,1,['United Airlines'],311,['Four Seasons - ottawa'],5,1,66,Winter,5.0,Winter,1764.0,International,0.18603860020952578,0.0,0,1,0,0,0,0
555784,34,18-35,M,True,True,usa,oklahoma city,35.415,-97.386,36.08,-115.152,"['las vegas', 'montreal']",0 days 00:02:38,0.0,0.0,0.0,0.0,2,2,22,0,"['las vegas', 'montreal']",2,0,"['Allegiant Air', 'United Airlines']",438,"['InterContinental  - las vegas', 'Wyndham - montreal']",4,2,282,Winter/Spring,6.0,Winter/Spring,1954.0,International,0.2566974682413264,0.0,0,0,0,0,0,0
555796,54,36-55,F,True,False,usa,houston,29.645,-95.279,40.64,-73.779,"['new york', 'las vegas', 'toronto']",0 days 00:02:30.333333333,0.0,0.0,0.0,0.0,3,3,20,0,"['new york', 'las vegas', 'toronto']",1,0,"['Allegiant Air', 'AirTran Airways', 'United Airlines']",361,"['Hilton - new york', 'Extended Stay  - las vegas', 'Accor - toronto']",1,1,126,Winter/Spring,6.0,Winter/Spring,2132.0,International,0.17573285198993538,0.0,0,0,0,0,1,0
555850,49,36-55,F,True,True,usa,memphis,35.042,-89.977,43.862,-79.37,"['toronto', 'fort worth']",0 days 00:03:13,0.0,0.0,0.0,0.0,2,2,26,0,"['toronto', 'fort worth']",1,1,"['Porter Airlines', 'Ryanair']",169,"['Aman Resorts - toronto', 'Shangri-La - fort worth']",4,1,110,Winter/Spring,8.0,Winter/Spring,1030.0,International,0.16798515659975427,0.0,0,1,0,0,0,0
